id;entry_time;exit_time;entry_speed;exit_speed;entry_detector;exit_detector;travel_time
1237;0.10;9.85;1.764;85.86000000000001;d1_0;d3_0;11.00
1175;0.10;9.46;6.3;79.70400000000001;d1_2;d3_2;10.40
1126;0.10;9.15;3.42;70.2;d1_3;d3_3;10.30
1094;0.10;0.80;11.484;21.672;d3_4;d3_4;3.40
1247;0.75;9.40;28.44;90.0;d1_1;d3_1;10.70
1037;0.85;1.35;32.112;39.744;d4_1;d4_1;5.70
1197;1.13;11.58;18.828000000000003;90.0;d1_4;d4_1;14.40
1236;1.94;2.08;53.712;54.324;d3_0;d3_0;3.90
1226;2.12;2.28;49.104000000000006;50.328;d3_1;d3_1;4.20
1187;2.20;69.23;49.14;94.932;d2_1;d4_1;72.00
1279;2.55;11.00;33.156000000000006;90.216;d1_1;d3_0;11.00
1026;3.05;69.87;49.68000000000001;88.632;d2_1;d4_1;72.80
1255;3.13;3.27;53.352000000000004;53.856;d3_0;d3_0;4.30
1234;3.82;11.55;27.828000000000003;99.216;d1_1;d3_1;10.10
1233;4.24;12.52;19.764000000000003;93.31200000000001;d1_2;d3_1;11.20
1238;5.34;13.64;27.252000000000002;82.00800000000001;d1_0;d3_1;11.10
1183;5.38;5.51;58.932;60.839999999999996;d4_1;d4_1;9.70
1242;5.89;13.56;32.832;92.376;d1_1;d3_1;10.00
1191;6.33;14.91;36.75600000000001;65.232;d1_3;d3_2;11.10
1241;6.58;72.89;45.252;95.256;d2_1;d4_1;72.70
1230;7.08;7.18;84.744;85.932;d3_1;d3_1;8.50
1244;7.00;15.87;30.888;88.128;d1_0;d3_0;11.50
1218;7.39;7.60;89.496;89.568;d3_2;d3_2;8.80
49;7.57;7.66;83.412;84.096;d3_0;d3_0;8.90
1273;7.70;14.99;34.992000000000004;89.784;d1_1;d3_1;9.70
1219;7.96;8.15;92.808;91.152;d3_1;d3_1;9.30
1223;8.55;8.76;84.456;87.12;d3_0;d3_0;9.90
1250;8.70;17.29;19.8;88.74;d1_1;d3_0;10.00
1243;9.76;17.14;33.696;91.152;d1_0;d3_0;9.80
1259;10.81;17.85;43.128;92.124;d1_3;d3_3;9.20
1266;11.00;19.61;32.076;67.03200000000001;d1_1;d3_1;11.40
1298;10.91;18.08;46.692;93.132;d1_2;d3_2;9.10
1299;11.28;18.53;39.204;84.70800000000001;d1_0;d3_0;9.60
1229;11.64;11.86;81.72;82.296;d3_0;d3_0;10.30
1246;11.67;72.66;51.264;80.53200000000001;d2_0;d3_4;65.60
1358;11.90;20.87;41.4;62.315999999999995;d1_2;d3_1;11.60
1245;12.24;19.70;37.656000000000006;85.212;d1_0;d3_0;9.80
1303;13.30;21.52;39.168000000000006;83.772;d1_2;d3_2;10.60
1309;13.85;20.87;43.524;88.488;d1_0;d3_0;9.20
1228;14.57;14.66;82.224;83.052;d3_0;d3_0;9.20
1338;14.68;23.58;32.724000000000004;79.848;d1_1;d3_1;11.40
1316;14.91;22.19;42.264;78.696;d1_0;d3_0;9.20
1293;15.74;75.14;43.452000000000005;103.32;d2_1;d4_1;66.00
1351;15.89;23.53;36.108;86.36399999999999;d1_2;d3_2;9.90
1314;16.15;24.71;39.924;89.424;d1_1;d3_1;10.80
1222;16.60;16.83;76.788;81.036;d3_2;d3_2;9.70
1286;16.70;24.28;39.816;73.98;d1_3;d3_3;9.70
1350;16.89;23.37;57.132;74.268;d1_0;d3_0;8.60
1340;17.45;24.63;48.096;77.83200000000001;d1_0;d3_0;9.30
1363;17.49;25.45;40.5;69.876;d1_2;d3_3;10.50
1355;17.90;25.81;40.608;92.952;d1_1;d3_1;10.10
1382;18.93;25.95;47.34;79.236;d1_2;d3_2;9.30
1252;19.01;79.50;31.5;84.996;d2_1;d4_1;68.30
1392;19.17;25.99;58.608000000000004;82.8;d1_0;d3_0;8.80
1383;20.43;27.03;61.019999999999996;83.052;d1_0;d3_0;8.60
1367;20.73;27.57;45.504000000000005;81.72;d1_2;d3_2;8.90
1408;21.39;28.25;56.268;84.492;d1_0;d3_0;8.80
1384;21.97;30.27;38.016000000000005;87.264;d1_1;d3_1;10.40
1232;22.05;22.31;67.896;69.912;d3_1;d3_1;10.80
1410;22.49;29.46;57.06;88.02;d1_0;d3_0;9.00
1285;23.08;77.49;17.244;85.32;d2_1;d4_1;64.30
1326;24.04;30.82;42.12;87.912;d1_3;d3_3;8.70
1372;24.44;32.55;41.580000000000005;66.384;d1_1;d3_0;10.60
1401;25.56;31.65;52.272;91.188;d1_2;d3_2;8.00
1364;26.81;75.80;19.404;82.98;d2_1;d4_1;61.10
1409;26.90;34.24;58.284000000000006;69.66000000000001;d1_0;d3_0;9.40
1345;27.76;33.97;44.208;94.75200000000001;d1_3;d3_3;8.30
1369;27.91;33.52;57.492000000000004;99.648;d1_1;d3_1;7.40
1416;28.78;36.33;52.56;90.9;d1_0;d3_0;9.40
1239;28.95;29.05;85.248;86.256;d3_1;d3_1;10.50
1422;29.72;35.50;56.088;95.868;d1_1;d3_1;7.60
1387;30.58;36.69;43.668000000000006;99.108;d1_3;d3_3;8.10
1295;30.68;78.58;6.696000000000001;86.36399999999999;d2_1;d4_1;61.60
1360;31.08;37.73;58.967999999999996;99.144;d1_1;d3_0;8.40
1396;31.72;37.86;55.548;87.588;d1_2;d3_2;8.10
1447;32.81;39.00;63.108000000000004;81.36000000000001;d1_1;d3_2;8.10
1431;33.11;39.42;58.752;83.664;d1_0;d3_0;8.30
1380;33.68;40.57;45.648;78.804;d1_3;d3_3;9.10
1434;33.70;40.29;57.63600000000001;83.844;d1_2;d3_2;8.40
1428;33.74;39.41;55.62;99.53999999999999;d1_1;d3_1;7.50
1341;34.48;79.62;10.872;90.68400000000001;d2_1;d4_1;56.50
1440;37.17;43.04;52.416000000000004;97.272;d1_2;d3_2;7.70
1445;38.87;44.41;60.01200000000001;98.352;d1_0;d3_0;7.30
1457;38.97;44.89;66.42;85.284;d1_1;d3_1;7.80
1454;38.97;45.87;50.04;78.66000000000001;d1_2;d3_1;9.10
1464;40.00;46.20;64.08;83.16000000000001;d1_1;d3_1;8.10
1451;40.25;45.86;62.928000000000004;93.816;d1_0;d3_0;7.40
1315;41.09;51.06;44.568000000000005;82.296;d1_4;d4_1;14.00
1415;41.31;48.10;62.06399999999999;91.188;d1_2;d3_1;8.50
1461;41.87;48.24;55.62;99.072;d1_1;d3_1;8.20
1313;43.43;81.18;1.9800000000000002;86.94;d2_1;d4_1;55.10
1444;45.15;51.51;50.76;93.744;d1_2;d3_2;8.30
1397;46.75;78.34;1.26;80.64;d2_1;d4_1;50.00
1446;47.20;53.24;64.872;84.78;d1_1;d3_1;8.00
1406;48.27;54.30;46.872;98.352;d1_2;d3_2;8.00
1433;49.50;55.92;48.888;92.124;d1_2;d3_3;8.50
1467;50.61;56.65;65.412;89.784;d1_1;d3_1;7.50
1420;51.43;52.45;35.532;49.572;d1_3;d1_3;6.50
1468;52.11;58.49;56.304;83.412;d1_1;d3_1;8.50
1450;52.43;53.32;42.84;55.476;d1_2;d1_2;6.10
1475;53.12;59.48;53.928000000000004;87.192;d1_1;d3_0;8.40
1427;53.99;54.18;41.292;43.164;d1_1;d1_1;6.00
1482;54.79;54.98;39.42;41.544;d1_4;d1_4;6.00
1471;55.12;62.17;40.212;92.34;d1_1;d3_1;9.30
1476;56.62;56.81;40.464;42.552;d1_0;d1_0;6.00
1352;56.78;82.26;18.432000000000002;90.25200000000001;d2_1;d4_1;54.30
1453;57.12;57.54;40.608;46.080000000000005;d1_1;d1_1;5.60
1439;57.66;58.17;31.392000000000003;38.916000000000004;d1_3;d1_3;6.50
1486;57.83;58.02;41.04;42.696;d1_0;d1_0;6.00
1472;58.81;65.14;54.972;84.96000000000001;d1_1;d3_1;8.40
1371;59.59;60.08;33.156000000000006;40.068000000000005;d1_2;d1_2;6.30
1474;59.71;60.15;39.096;44.316;d1_1;d1_1;6.00
1470;61.52;70.07;54.75600000000001;66.096;d1_1;d3_0;10.80
1429;61.76;83.77;5.904;92.44800000000001;d2_1;d4_1;37.80
1494;63.82;64.07;31.680000000000003;32.868;d1_1;d1_1;7.00
1455;64.78;65.03;30.743999999999996;33.228;d1_4;d1_4;7.20
1460;65.19;65.46;27.720000000000002;30.384;d1_1;d1_1;7.60
1385;66.08;66.59;32.292;37.26;d1_3;d1_3;7.40
1501;66.33;66.64;24.840000000000003;27.540000000000003;d1_4;d1_4;8.00
1483;66.32;66.88;30.168000000000003;35.352000000000004;d1_0;d1_0;7.30
1499;66.67;66.92;30.024;32.328;d1_1;d1_1;8.30
1465;66.70;67.19;34.056000000000004;39.456;d1_2;d1_2;6.80
1487;68.18;68.50;26.352;25.956;d1_1;d1_0;8.20
1181;68.20;77.83;14.112;122.03999999999999;d2_0;d4_0;18.50
1227;68.32;68.46;54.036;54.972;d3_0;d3_0;70.20
1290;74.69;85.48;11.556000000000001;93.996;d2_1;d4_1;22.90
1424;75.33;81.48;44.208;90.68400000000001;d2_0;d3_4;15.80
1321;77.98;87.12;24.696;101.16000000000001;d2_1;d4_1;22.00
1346;79.48;85.27;50.292;131.508;d2_0;d4_0;15.40
1188;80.04;87.11;31.824;91.656;d2_0;d3_4;18.20
1391;82.26;89.60;38.412;112.248;d2_0;d4_0;
1205;83.61;84.05;39.06;43.92;d2_0;d2_0;
1281;84.92;85.21;60.372;64.00800000000001;d2_1;d2_1;8.30
1331;85.75;86.19;38.448;42.768;d2_0;d2_0;
